frame,x,y,dx,dy,team
250,54.66756835937501,46.4424169921875,0.4197216796875125,3.4736376953125045,1
30,62.741796875,61.39353515625,0.0,0.0,2
210,62.1523681640625,62.8878564453125,-0.5894287109374972,1.4943212890624977,2
220,61.577275390625005,62.704619140625,-0.5750927734374969,-0.183237304687502,2
50,61.6727587890625,60.0801318359375,0.0,0.0,1
70,61.1152099609375,56.5206103515625,-0.5575488281250003,-3.559521484374997,1
90,59.91317382812501,50.3216259765625,-1.2020361328124878,-6.198984375000002,1
100,71.7614404296875,61.87720703125,0.0,0.0,1
210,71.902587890625,61.862363281250005,0.1411474609375034,-0.014843749999997158,1
220,71.4780615234375,61.669052734375,-0.4245263671874966,-0.19331054687500426,1
30,65.6038671875,55.091689453125,0.0,0.0,1
40,63.2851025390625,36.05198486328125,0.0,0.0,1
210,64.2443408203125,43.3963623046875,0.959238281250002,7.344377441406252,1
220,62.9777783203125,38.75291015625,-1.2665624999999991,-4.643452148437497,1
230,61.8943994140625,35.7814697265625,-1.0833789062500045,-2.9714404296875045,1
240,63.722021484375,36.782783203125,1.8276220703125006,1.0013134765625011,1
120,56.907919921875,51.009013671875,0.0,0.0,1
230,56.024951171875,49.0357421875,-0.8829687499999963,-1.9732714843750045,1
260,67.1535498046875,56.9327587890625,0.0,0.0,2
30,55.4144970703125,57.368359375,0.0,0.0,1
130,54.525634765625,52.6788818359375,-0.8888623046874997,-4.689477539062494,1
250,57.65438476562501,61.4109765625,3.128750000000011,8.732094726562494,1
260,58.589873046875,63.2625439453125,0.9354882812499881,1.8515673828125045,1
30,61.8139404296875,34.63229248046875,0.0,0.0,1
180,61.1315283203125,34.92662841796875,-0.6824121093750009,0.2943359375000014,1
270,62.154853515625,45.0988818359375,1.023325195312502,10.172253417968747,1
30,63.4755810546875,56.8733056640625,0.0,0.0,2
100,62.8859765625,50.303896484375,-0.5896044921875045,-6.569409179687497,2
110,62.14400390625,50.26201171875,-0.7419726562499989,-0.04188476562499943,1
120,61.715024414062505,47.0950244140625,-0.4289794921874943,-3.1669873046875026,1
150,62.8928076171875,52.5400341796875,1.1777832031249957,5.445009765625002,1
160,63.8452587890625,53.959580078125,0.9524511718749977,1.419545898437498,1
170,63.27904296875,55.6069091796875,-0.5662158203125003,1.647329101562498,1
220,62.686083984375,57.6294140625,-0.5929589843749952,2.0225048828124983,1
280,61.0585302734375,56.56666992187501,-1.6275537109375051,-1.0627441406249858,1
400,79.375302734375,25.98800537109375,0.0,0.0,1
410,80.8121240234375,23.32861328125,1.4368212890625074,-2.659392089843749,1
420,80.372197265625,25.27571533203125,-0.43992675781250057,1.9471020507812504,1
30,70.089189453125,62.0530908203125,0.0,0.0,1
60,69.91629882812501,61.878203125,-0.17289062499999375,-0.17488769531249915,1
100,68.8074755859375,60.6606396484375,-1.108823242187512,-1.2175634765624963,1
110,68.2227978515625,59.9187255859375,-0.584677734374992,-0.7419140625000011,1
120,68.476865234375,60.6049755859375,0.25406738281249375,0.6862500000000011,1
180,68.3569970703125,61.7184326171875,-0.11986816406249545,1.1134570312500003,1
250,67.974814453125,56.87501953125,-0.382182617187496,-4.843413085937506,1
450,87.60878906250001,21.6714697265625,0.0,0.0,1
30,65.592412109375,62.499609375,0.0,0.0,2
230,64.8301220703125,62.09155761718751,-0.7622900390625063,-0.4080517578124869,2
240,64.12572265625,62.24384765625,-0.7043994140624932,0.1522900390624855,2
250,63.541162109375,62.74178710937501,-0.5845605468750037,0.49793945312501364,2
40,65.82537109375001,62.50154296875,0.0,0.0,1
40,68.698408203125,62.199365234375,0.0,0.0,2
50,68.80107421875,62.1885693359375,0.10266601562500455,-0.010795898437500284,2
60,69.0481689453125,62.162578125,0.24709472656249432,-0.02599121093749801,2
40,77.55594726562501,45.513916015625,0.0,0.0,2
130,79.0394091796875,28.7025537109375,1.483461914062488,-16.8113623046875,2
40,35.6483642578125,18.52135986328125,0.0,0.0,1
50,37.67918212890625,19.98364013671875,2.0308178710937455,1.4622802734375,1
60,36.11196044921875,15.367357177734377,-1.5672216796874991,-4.616282958984375,1
70,33.18228515625,9.037783203125,-2.9296752929687457,-6.329573974609376,1
40,64.3125341796875,62.660654296875,0.0,0.0,2
50,63.4203173828125,62.7544970703125,-0.8922167968750045,0.09384277343750114,2
60,63.336430664062505,62.7633203125,-0.08388671874999432,0.008823242187496305,2
70,63.3472607421875,62.762177734375,0.01083007812499659,-0.0011425781249982947,2
80,63.1628857421875,61.50111328125,-0.18437500000000284,-1.2610644531250017,2
90,62.8036865234375,59.945009765625,-0.3591992187499997,-1.5561035156249972,2
100,62.704599609375,58.4737548828125,-0.09908691406249659,-1.4712548828125023,2
110,62.4192919921875,57.9753662109375,-0.28530761718749886,-0.4983886718749986,2
120,62.0515478515625,57.2748828125,-0.3677441406249997,-0.7004833984374983,2
40,62.490781250000005,60.5403955078125,0.0,0.0,1
130,63.705615234375,62.5808935546875,1.214833984374998,2.040498046875001,1
40,54.8444384765625,57.671240234375,0.0,0.0,1
50,54.5226513671875,57.751591796875005,-0.321787109375002,0.08035156250000597,1
60,53.7677978515625,56.43875,-0.7548535156250011,-1.3128417968750057,1
270,52.377802734375,51.080390625,-1.389995117187496,-5.358359374999999,1
320,53.266298828125,49.7374560546875,0.8884960937499997,-1.3429345703125009,1
50,74.573671875,46.3318701171875,0.0,0.0,2
70,75.1628369140625,50.8079638671875,0.5891650390624932,4.476093750000004,2
160,75.447783203125,53.37078125,0.2849462890625034,2.562817382812497,2
50,63.29376953125,51.2305859375,0.0,0.0,2
60,64.730068359375,51.8207958984375,1.4362988281249969,0.5902099609375,2
70,64.978837890625,51.6253125,0.24876953125000512,-0.19548339843750284,2
80,64.8222900390625,51.1083544921875,-0.1565478515625074,-0.516958007812498,2
90,64.7059326171875,51.6925341796875,-0.11635742187499432,0.5841796874999972,2
100,64.1717138671875,51.5178076171875,-0.5342187499999937,-0.1747265624999983,2
110,65.0867431640625,52.386791992187504,0.9150292968749909,0.8689843750000037,2
50,61.1682861328125,42.861689453125,0.0,0.0,2
200,60.5774853515625,41.5254833984375,-0.590800781249996,-1.3362060546875014,2
250,61.07103515625,44.9034814453125,0.4935498046874969,3.3779980468749997,2
270,60.00111328125,47.23873046875,-1.0699218749999986,2.3352490234374983,2
